Time,Values
71.22666667,0.00962218
71.24,0.009635293
71.25333333,0.009635293
71.26666667,0.008397229
71.28,0.007866498
71.29333333,0.008035371
71.30666667,0.007985162
71.32,0.007926977
71.33333333,0.007822092
71.34666667,0.008872055
71.36,0.009549515
71.37333333,0.009549515
71.38666667,0.009516313
71.4,0.009803249
71.41333333,0.010261285
71.42666667,0.010108045
71.44,0.010108045
71.45333333,0.009726862
71.46666667,0.008944654
71.48,0.008981387
71.49333333,0.00896692
71.50666667,0.00896692
71.52,0.00902266
71.53333333,0.009262579
71.54666667,0.009240957
71.56,0.009135444
71.57333333,0.009160503
71.58666667,0.009160503
71.6,0.009482209
71.61333333,0.009420492
71.62666667,0.009251619
71.64,0.009597881
71.65333333,0.009692975
71.66666667,0.009692975
71.68,0.008643012
71.69333333,0.007981253
71.70666667,0.008205658
71.72,0.008363129
71.73333333,0.008086084
71.74666667,0.007621912
71.76,0.0075775
71.77333333,0.0075775
71.78666667,0.007556595
71.8,0.006868518
71.81333333,0.00745238
71.82666667,0.008169602
71.84,0.008169602
71.85333333,0.008183264
71.86666667,0.012181324
71.88,0.01482054
71.89333333,0.014712201
71.90666667,0.014674028
71.92,0.014731909
71.93333333,0.014723547
71.94666667,0.015385999
71.96,0.015385999
71.97333333,0.01507518
71.98666667,0.018599597
72,0.018964097
72.01333333,0.018964097
72.02666667,0.019023777
72.04,0.018799372
72.05333333,0.020227151
72.06666667,0.021076263
72.08,0.021076263
72.09333333,0.021100128
72.10666667,0.022925606
72.12,0.02332403
72.13333333,0.023276055
72.14666667,0.023022769
72.16,0.025038615
72.17333333,0.025111011
72.18666667,0.025024954
72.2,0.020748206
72.21333333,0.019234285
72.22666667,0.01925417
72.24,0.019320756
72.25333333,0.020257899
72.26666667,0.019943948
72.28,0.019309803
72.29333333,0.020809926
72.30666667,0.021026534
72.32,0.017407023
72.33333333,0.017042523
72.34666667,0.017275048
72.36,0.018849011
72.37333333,0.018849011
72.38666667,0.017335094
72.4,0.016927443
72.41333333,0.016927443
72.42666667,0.016903578
72.44,0.0150781
72.45333333,0.015321654
72.46666667,0.015840849
72.48,0.015473541
72.49333333,0.012960528
72.50666667,0.014643711
72.52,0.014838956
72.53333333,0.014751083
72.54666667,0.014565081
72.56,0.017034736
72.57333333,0.01696815
72.58666667,0.015993917
72.6,0.017992208
72.61333333,0.018296116
72.62666667,0.016795994
72.64,0.016729613
72.65333333,0.01736666
72.66666667,0.01736666
72.68,0.017148026
72.69333333,0.015959605
72.70666667,0.016009827
72.72,0.015938494
72.73333333,0.015521926
72.74666667,0.018185615
72.76,0.01860941
72.77333333,0.01860941
72.78666667,0.017966044
72.8,0.017446849
72.81333333,0.018587111
72.82666667,0.018702473
72.84,0.016946893
72.85333333,0.016751648
72.86666667,0.016751648
72.88,0.015822281
72.89333333,0.013668887
72.90666667,0.013756215
72.92,0.013735424
72.93333333,0.011737133
72.94666667,0.011404917
72.96,0.011404917
72.97333333,0.012332048
72.98666667,0.012700519
73,0.012700519
73.01333333,0.012701051
73.02666667,0.015064281
73.04,0.017250777
73.05333333,0.017250777
73.06666667,0.017215993
73.08,0.014552304
73.09333333,0.014154442
73.10666667,0.014538723
73.12,0.014689682
73.13333333,0.014689682
73.14666667,0.013618651
73.16,0.013998578
73.17333333,0.013998578
73.18666667,0.013998578
73.2,0.014509409
73.21333333,0.015046257
73.22666667,0.014727582
73.24,0.014640255
73.25333333,0.014688243
73.26666667,0.014717222
73.28,0.014738416
73.29333333,0.014743745
73.30666667,0.013605128
73.32,0.01259961
73.33333333,0.012603481
73.34666667,0.012589058
73.36,0.010394712
73.37333333,0.009298233
73.38666667,0.009298233
73.4,0.009298233
73.41333333,0.009299223
73.42666667,0.009567275
73.44,0.009309911
73.45333333,0.009166806
73.46666667,0.00919348
73.48,0.009226859
73.49333333,0.008529491
73.50666667,0.008529491
73.52,0.008529491
73.53333333,0.008519903
73.54666667,0.009082032
73.56,0.009064561
73.57333333,0.009116812
73.58666667,0.009383675
73.6,0.009354696
73.61333333,0.009333503
73.62666667,0.009823967
73.64,0.010453681
73.65333333,0.010453681
73.66666667,0.01044981
73.68,0.010791468
73.69333333,0.011476678
73.70666667,0.010397012
73.72,0.010397012
73.73333333,0.011010462
73.74666667,0.011018465
73.76,0.011568749
73.77333333,0.012131824
73.78666667,0.01212397
73.8,0.012325359
73.81333333,0.013796555
73.82666667,0.013843225
73.84,0.013843225
73.85333333,0.013843225
73.86666667,0.013341983
73.88,0.012765217
73.89333333,0.013314452
73.90666667,0.013262201
73.92,0.012947349
73.93333333,0.012982702
73.94666667,0.013303315
73.96,0.013022513
73.97333333,0.012392798
73.98666667,0.01240114
74,0.01240114
74.01333333,0.012390683
74.02666667,0.013322705
74.04,0.013295436
74.05333333,0.013305248
74.06666667,0.013415557
74.08,0.01349183
74.09333333,0.01264756
74.10666667,0.012054874
74.12,0.012364734
74.13333333,0.012193234
74.14666667,0.010619428
74.16,0.010554782
74.17333333,0.011396824
74.18666667,0.011510993
74.2,0.011965218
74.21333333,0.011554049
74.22666667,0.011004814
74.24,0.011236229
74.25333333,0.016723169
74.26666667,0.018243321
74.28,0.017922708
74.29333333,0.017707716
74.30666667,0.018018155
74.32,0.018750783
74.33333333,0.018830713
74.34666667,0.018499512
74.36,0.016500744
74.37333333,0.01651965
74.38666667,0.016509838
74.4,0.016152314
74.41333333,0.018527506
74.42666667,0.018654701
74.44,0.018558855
74.45333333,0.018287622
74.46666667,0.018231058
74.48,0.018684059
74.49333333,0.019367827
74.50666667,0.018546661
74.52,0.018593409
74.53333333,0.018230846
74.54666667,0.018109878
74.56,0.01839722
74.57333333,0.019381102
74.58666667,0.013901632
74.6,0.012387399
74.61333333,0.013155105
74.62666667,0.013155105
74.64,0.012844666
74.65333333,0.012270931
74.66666667,0.01246031
74.68,0.013084634
74.69333333,0.012836363
74.70666667,0.012784151
74.72,0.012886304
74.73333333,0.012905746
74.74666667,0.010445289
74.76,0.010347929
74.77333333,0.010809755
74.78666667,0.010771128
74.8,0.010771128
74.81333333,0.010719555
74.82666667,0.010745314
74.84,0.010724439
74.85333333,0.010563522
74.86666667,0.010471859
74.88,0.010471859
74.89333333,0.010203201
74.90666667,0.008987904
74.92,0.009370976
74.93333333,0.010229311
74.94666667,0.009461605
74.96,0.009505748
74.97333333,0.009505748
74.98666667,0.0094378
75,0.010765924
75.01333333,0.01056292
75.02666667,0.01056292
75.04,0.010683706
75.05333333,0.011147599
75.06666667,0.010761923
75.08,0.010865914
75.09333333,0.010873489
75.10666667,0.010517358
75.12,0.010517358
75.13333333,0.010517358
75.14666667,0.011034154
75.16,0.012361012
75.17333333,0.012361012
75.18666667,0.012387114
75.2,0.013060787
75.21333333,0.013076864
75.22666667,0.01305818
75.24,0.013071156
75.25333333,0.012680613
75.26666667,0.012085287
75.28,0.012995347
75.29333333,0.012951203
75.30666667,0.013015456
75.32,0.015981589
75.33333333,0.015331196
75.34666667,0.014909876
75.36,0.014909876
75.37333333,0.015099017
75.38666667,0.014753742
75.4,0.014753742
75.41333333,0.014649752
75.42666667,0.01540145
75.44,0.015804989
75.45333333,0.015804989
75.46666667,0.015804989
75.48,0.015261257
75.49333333,0.013742335
75.50666667,0.013742335
75.52,0.013716233
75.53333333,0.013042561
75.54666667,0.013037748
75.56,0.013172238
75.57333333,0.013159263
75.58666667,0.013171543
75.6,0.013087111
75.61333333,0.012177051
75.62666667,0.012198724
75.64,0.012556919
75.65333333,0.009536116
75.66666667,0.008589077
75.68,0.00869449
75.69333333,0.008720954
75.70666667,0.008444869
75.72,0.009323391
75.73333333,0.009437383
75.74666667,0.009437383
75.76,0.009240913
75.77333333,0.013097726
75.78666667,0.014429431
75.8,0.014429431
75.81333333,0.014293814
75.82666667,0.022254004
75.84,0.025602512
75.85333333,0.025602512
75.86666667,0.025602512
75.88,0.025682275
75.89333333,0.02871746
75.90666667,0.030054141
75.92,0.030041861
75.93333333,0.031002556
75.94666667,0.031206182
75.96,0.031184509
75.97333333,0.036040569
75.98666667,0.037477528
76,0.037477528
76.01333333,0.037372116
76.02666667,0.038316889
76.04,0.041545882
76.05333333,0.040463119
76.06666667,0.040349127
76.08,0.042439344
76.09333333,0.042923188
76.10666667,0.038555682
76.12,0.037223977
76.13333333,0.037223977
76.14666667,0.037145099
76.16,0.030459212
76.17333333,0.027187433
76.18666667,0.027194326
76.2,0.027264143
76.21333333,0.027683203
76.22666667,0.024871508
76.24,0.023674947
76.25333333,0.024604716
76.26666667,0.024139092
76.28,0.023935466
76.29333333,0.02396567
76.30666667,0.019558782
76.32,0.018131025
76.33333333,0.018210877
76.34666667,0.018210877
76.36,0.017239639
76.37333333,0.013980634
76.38666667,0.014498659
76.4,0.01476829
76.41333333,0.012678072
76.42666667,0.011612045
76.44,0.011642457
76.45333333,0.011646545
76.46666667,0.012628165
76.48,0.013020484
76.49333333,0.011228717
76.50666667,0.011151989
76.52,0.013823845
76.53333333,0.016308967
76.54666667,0.015798879
76.56,0.015440899
76.57333333,0.01740869
76.58666667,0.017151399
76.6,0.016469847
76.61333333,0.016623909
76.62666667,0.016631357
76.64,0.018532227
76.65333333,0.018989412
76.66666667,0.018909559
76.68,0.019387559
76.69333333,0.019451819
76.70666667,0.019481019
76.72,0.018946463
76.73333333,0.018676833
76.74666667,0.018939277
76.76,0.019649296
76.77333333,0.019643661
76.78666667,0.019639573
76.8,0.018657953
76.81333333,0.018422655
76.82666667,0.018776188
76.84,0.018776188
76.85333333,0.016097438
76.86666667,0.015154087
76.88,0.015230054
76.89333333,0.015230054
76.90666667,0.013122142
76.92,0.012806334
76.93333333,0.013379362
76.94666667,0.013225299
76.96,0.013187648
76.97333333,0.010879288
76.98666667,0.010512465
77,0.010512465
77.01333333,0.010034465
77.02666667,0.010144996
77.04,0.014037593
77.05333333,0.014823023
77.06666667,0.014823023
77.08,0.015081242
77.09333333,0.015813033
77.10666667,0.015788256
77.12,0.016320225
77.13333333,0.016681471
77.14666667,0.016364453
77.16,0.01605562
77.17333333,0.018675131
77.18666667,0.019641845
77.2,0.018030258
77.21333333,0.017954291
77.22666667,0.018758898
77.24,0.021723213
77.25333333,0.021410622
77.26666667,0.020804227
77.28,0.023865875
77.29333333,0.024630034
77.30666667,0.024165904
77.32,0.024132384
77.33333333,0.024132384
77.34666667,0.024169654
77.36,0.024487008
77.37333333,0.020577617
77.38666667,0.01979875
77.4,0.020030309
77.41333333,0.019509645
77.42666667,0.018254019
77.44,0.020810349
77.45333333,0.020361981
77.46666667,0.020000736
77.48,0.020482865
77.49333333,0.023233502
77.50666667,0.021137478
77.52,0.020170764
77.53333333,0.02030086
77.54666667,0.022237487
77.56,0.022090322
77.57333333,0.019126006
77.58666667,0.019081928
77.6,0.01949542
77.61333333,0.017618772
77.62666667,0.016899074
77.64,0.016899074
77.65333333,0.016788414
77.66666667,0.016788414
77.68,0.017078128
77.69333333,0.016913575
77.70666667,0.01689734
77.72,0.017189727
77.73333333,0.019768625
77.74666667,0.019899475
77.76,0.019702835
77.77333333,0.017172408
77.78666667,0.019188197
77.8,0.019720146
77.81333333,0.019238016
77.82666667,0.016925659
77.84,0.01783018
77.85333333,0.01783018
77.86666667,0.017700083
77.88,0.015763456
77.89333333,0.015692443
77.90666667,0.01605036
77.92,0.01605036
77.93333333,0.015636867
77.94666667,0.014454847
77.96,0.014410386
77.97333333,0.015829659
77.98666667,0.016434044
78,0.016434044
78.01333333,0.016219848
78.02666667,0.016656904
78.04,0.016680532
78.05333333,0.016397494
78.06666667,0.013709712
78.08,0.013578862
78.09333333,0.013578862
78.10666667,0.013560923
78.12,0.011461533
78.13333333,0.010929584
78.14666667,0.010954373
78.16,0.010940326
78.17333333,0.009573767
78.18666667,0.009573767
78.2,0.01036796
78.21333333,0.011382902
78.22666667,0.010796474
78.24,0.010438557
78.25333333,0.010467622
78.26666667,0.010518989
78.28,0.01051601
78.29333333,0.010603718
78.30666667,0.009807347
78.32,0.00927778
78.33333333,0.009408627
78.34666667,0.010201292
78.36,0.009436644
78.37333333,0.009413016
78.38666667,0.00945244
78.4,0.009466346
78.41333333,0.009599633
78.42666667,0.009599633
78.44,0.009613682
78.45333333,0.011255593
78.46666667,0.011452756
78.48,0.011427967
78.49333333,0.011507488
78.50666667,0.011501261
78.52,0.011513946
78.53333333,0.011485729
78.54666667,0.010590511
78.56,0.010590511
78.57333333,0.010590511
78.58666667,0.010843929
78.6,0.01161929
78.61333333,0.01161929
78.62666667,0.011585143
78.64,0.012494838
78.65333333,0.012496231
78.66666667,0.012365384
78.68,0.011459931
78.69333333,0.012997577
78.70666667,0.015000944
78.72,0.014945608
78.73333333,0.01487051
78.74666667,0.016252569
78.76,0.016762956
78.77333333,0.016740942
78.78666667,0.015099031
78.8,0.014923985
78.81333333,0.015079677
78.82666667,0.014571103
78.84,0.014932236
78.85333333,0.014919551
78.86666667,0.014184408
78.88,0.014812607
78.89333333,0.015019054
78.90666667,0.015019054
78.92,0.014736572
78.93333333,0.01456675
78.94666667,0.014765676
78.96,0.014712115
78.97333333,0.014493587
78.98666667,0.015475853
79,0.015475853
79.01333333,0.015497102
79.02666667,0.014442504
79.04,0.012439137
79.05333333,0.012472399
79.06666667,0.013640412
79.08,0.012440633
79.09333333,0.011930246
79.10666667,0.011952862
79.12,0.01338405
79.13333333,0.013635937
79.14666667,0.013480245
79.16,0.013707726
79.17333333,0.013420381
79.18666667,0.013520654
79.2,0.014856375
79.21333333,0.014108452
79.22666667,0.0141482
79.24,0.014214123
79.25333333,0.014214123
79.26666667,0.01590884
79.28,0.017386984
79.29333333,0.017386984
79.30666667,0.016072916
79.32,0.015015131
79.33333333,0.015125115
79.34666667,0.015231998
79.36,0.014884546
79.37333333,0.014938863
79.38666667,0.014905601
79.4,0.013676105
79.41333333,0.013912947
79.42666667,0.01548334
79.44,0.015551922
79.45333333,0.014120733
79.46666667,0.014050184
79.48,0.016668633
79.49333333,0.016908471
79.50666667,0.016779461
79.52,0.016818415
79.53333333,0.01650618
79.54666667,0.01694039
79.56,0.016694195
79.57333333,0.016628272
79.58666667,0.017787236
79.6,0.018136171
79.61333333,0.016626943
79.62666667,0.016626943
79.64,0.016626943
79.65333333,0.017827943
79.66666667,0.02228073
79.68,0.022802971
79.69333333,0.022667375
79.70666667,0.022891936
79.72,0.026165627
79.73333333,0.026613081
79.74666667,0.026060672
79.76,0.024628911
79.77333333,0.025111264
79.78666667,0.025174655
79.8,0.02517932
79.81333333,0.023459714
79.82666667,0.02317398
79.84,0.02317398
79.85333333,0.023034753
79.86666667,0.021980434
79.88,0.021546224
79.89333333,0.022311102
79.90666667,0.022581686
79.92,0.021422721
79.93333333,0.018723022
79.94666667,0.018767127
79.96,0.019352661
79.97333333,0.019486468
79.98666667,0.018284775
80,0.013748398
80.01333333,0.014745677
80.02666667,0.014992981
80.04,0.014714104
80.05333333,0.011799645
80.06666667,0.011381035
80.08,0.011415619
80.09333333,0.012607439
80.10666667,0.012033888
80.12,0.012559595
80.13333333,0.014440637
80.14666667,0.013541793
80.16,0.013320331
80.17333333,0.013469533
80.18666667,0.017031362
80.2,0.018831834
80.21333333,0.018831834
80.22666667,0.018459641
80.24,0.021009223
80.25333333,0.021009223
80.26666667,0.02158621
80.28,0.024537963
80.29333333,0.023952429
80.30666667,0.023818622
80.32,0.023992703
80.33333333,0.026186689
80.34666667,0.024884123
80.36,0.024636818
80.37333333,0.024966094
80.38666667,0.024636899
80.4,0.024820323
80.41333333,0.024861399
80.42666667,0.023596863
80.44,0.024751941
80.45333333,0.024273325
80.46666667,0.022184164
80.48,0.022288704
80.49333333,0.022361529
80.50666667,0.022420891
80.52,0.019115394
80.53333333,0.017314922
80.54666667,0.017314922
80.56,0.017055988
80.57333333,0.014745121
80.58666667,0.014842357
80.6,0.014264512
80.61333333,0.01216164
80.62666667,0.01312063
80.64,0.013042277
80.65333333,0.012797748
80.66666667,0.012089519
80.68,0.012808876
80.69333333,0.012808876
80.70666667,0.012485244
80.72,0.013805484
80.73333333,0.015339258
80.74666667,0.015311946
80.76,0.01524716
80.77333333,0.014627546
80.78666667,0.016339503
80.8,0.016394908
80.81333333,0.016490636
80.82666667,0.017391518
80.84,0.017210656
80.85333333,0.016958717
80.86666667,0.016961894
80.88,0.017455975
80.89333333,0.017371003
80.90666667,0.016870433
80.92,0.017286671
80.93333333,0.017582928
80.94666667,0.016540279
80.96,0.015598412
80.97333333,0.016778399
80.98666667,0.017282014
81,0.015793269
81.01333333,0.018306308
81.02666667,0.023390527
81.04,0.023390527
81.05333333,0.022109865
81.06666667,0.02214823
81.08,0.02318123
81.09333333,0.023204775
81.10666667,0.022680115
81.12,0.020827825
81.13333333,0.022071041
81.14666667,0.022935748
81.16,0.021953041
81.17333333,0.021950911
81.18666667,0.022042414
81.2,0.022052785
81.21333333,0.021835204
81.22666667,0.021790002
81.24,0.021790002
81.25333333,0.021269271
81.26666667,0.021092497
81.28,0.023036276
81.29333333,0.023444938
81.30666667,0.022345536
81.32,0.021947216
81.33333333,0.021971919
81.34666667,0.02296407
81.36,0.021170105
81.37333333,0.021170105
81.38666667,0.021250541
81.4,0.028332636
81.41333333,0.030474568
81.42666667,0.030451024
81.44,0.030451024
81.45333333,0.030645984
81.46666667,0.029907428
81.48,0.029228797
81.49333333,0.029222089
81.50666667,0.029199671
81.52,0.029108167
81.53333333,0.029734681
81.54666667,0.032227166
81.56,0.032309275
81.57333333,0.032309275
81.58666667,0.032554475
81.6,0.033630432
81.61333333,0.032238966
81.62666667,0.031830305
81.64,0.031830305
81.65333333,0.031923094
81.66666667,0.032036148
81.68,0.027453972
81.69333333,0.024185134
81.70666667,0.024185134
81.72,0.024187945
81.73333333,0.015816221
81.74666667,0.012593418
81.76,0.013125125
81.77333333,0.014381225
81.78666667,0.014186265
81.8,0.013873391
81.81333333,0.013519948
81.82666667,0.013519948
81.84,0.013519948
81.85333333,0.013773463
81.86666667,0.014819196
81.88,0.012090681
81.89333333,0.012006475
81.90666667,0.013297133
81.92,0.015982942
81.93333333,0.014782336
81.94666667,0.014243841
81.96,0.016631844
81.97333333,0.016875344
81.98666667,0.016782555
82,0.016644797
82.01333333,0.016964699
82.02666667,0.017718836
82.04,0.017725108
82.05333333,0.017549224
82.06666667,0.0170277
82.08,0.017221675
82.09333333,0.017140039
82.10666667,0.017469294
82.12,0.017881217
82.13333333,0.017633059
82.14666667,0.017868815
82.16,0.022458612
82.17333333,0.025896784
82.18666667,0.025782006
82.2,0.024096156
82.21333333,0.024412169
82.22666667,0.03356742
82.24,0.040128312
82.25333333,0.037303524
82.26666667,0.037303524
82.28,0.037723756
82.29333333,0.042527148
82.30666667,0.045436136
82.32,0.045625279
82.33333333,0.045625279
82.34666667,0.045308758
82.36,0.044533206
82.37333333,0.048298593
82.38666667,0.053996217
82.4,0.054059076
82.41333333,0.053865101
82.42666667,0.053445388
82.44,0.053675559
82.45333333,0.054249332
82.46666667,0.054249332
82.48,0.053997213
82.49333333,0.049407416
82.50666667,0.045969244
82.52,0.045947208
82.53333333,0.04603183
82.54666667,0.045871198
82.56,0.036731745
82.57333333,0.028880195
82.58666667,0.029258775
82.6,0.030607342
82.61333333,0.03062443
82.62666667,0.023433035
82.64,0.020280547
82.65333333,0.02474781
82.66666667,0.03164682
82.68,0.031652212
82.69333333,0.031652212
82.70666667,0.02872633
82.72,0.026724297
82.73333333,0.026860006
82.74666667,0.026860006
82.76,0.026844545
82.77333333,0.025039834
82.78666667,0.024224922
82.8,0.024224922
82.81333333,0.024206715
82.82666667,0.024759959
82.84,0.025288532
82.85333333,0.025171831
82.86666667,0.02512295
82.88,0.02595411
82.89333333,0.026005699
82.90666667,0.026005699
82.92,0.026314659
82.93333333,0.026176685
82.94666667,0.025725547
82.96,0.025729007
82.97333333,0.028234002
82.98666667,0.024129176
83,0.017230167
83.01333333,0.017357906
83.02666667,0.018228298
83.04,0.017905207
83.05333333,0.014209616
83.06666667,0.014055396
83.08,0.014966363
83.09333333,0.017837478
83.10666667,0.017976678
83.12,0.017805894
83.13333333,0.018527244
83.14666667,0.020171966
83.16,0.019630177
83.17333333,0.019101604
83.18666667,0.019101604
83.2,0.019102046
83.21333333,0.018080899
83.22666667,0.018013513
83.24,0.01824918
83.25333333,0.017743501
83.26666667,0.016570015
83.28,0.016570015
83.29333333,0.016566554
83.30666667,0.014350745
83.32,0.015528914
83.33333333,0.015619811
83.34666667,0.015483298
83.36,0.014612907
83.37333333,0.014092623
83.38666667,0.014686609
83.4,0.015003868
83.41333333,0.014092901
83.42666667,0.011206888
83.44,0.011056873
83.45333333,0.011061255
83.46666667,0.010598572
83.48,0.009462464
83.49333333,0.009453192
83.50666667,0.009453192
83.52,0.009513521
83.53333333,0.011229914
83.54666667,0.011383763
83.56,0.011383763
83.57333333,0.011287487
83.58666667,0.01151686
83.6,0.011515525
83.61333333,0.011515525
83.62666667,0.011515525
83.64,0.011240785
83.65333333,0.009645914
83.66666667,0.009909606
83.68,0.010053086
83.69333333,0.010053086
83.70666667,0.010346241
83.72,0.012005997
83.73333333,0.011704269
83.74666667,0.011704269
83.76,0.011704269
83.77333333,0.011901609
83.78666667,0.012068079
83.8,0.011809412
83.81333333,0.011300798
83.82666667,0.011298615
83.84,0.011334586
83.85333333,0.01190705
83.86666667,0.010217443
83.88,0.010049116
83.89333333,0.010879575
83.90666667,0.011431743
83.92,0.010914287
83.93333333,0.011188837
83.94666667,0.011541681
83.96,0.011541681
83.97333333,0.011527236
83.98666667,0.011416556
84,0.011871469
84.01333333,0.011770156
84.02666667,0.011812042
84.04,0.013086015
84.05333333,0.010832272
84.06666667,0.010772395
84.08,0.014268806
84.09333333,0.015636207
84.10666667,0.015438866
84.12,0.015268014
84.13333333,0.015333183
84.14666667,0.016652855
84.16,0.016900847
84.17333333,0.016864876
84.18666667,0.01639877
84.2,0.017475669
84.21333333,0.017475669
84.22666667,0.01664521
84.24,0.016745131
84.25333333,0.016786591
84.26666667,0.016530078
84.28,0.016177234
84.29333333,0.016177234
84.30666667,0.017635234
84.32,0.019749184
84.33333333,0.018939681
84.34666667,0.018897516
84.36,0.019116001
84.37333333,0.018413109
84.38666667,0.018508192
84.4,0.018508192
84.41333333,0.015840113
84.42666667,0.015771048
84.44,0.016049256
84.45333333,0.016049256
84.46666667,0.015984088
84.48,0.018363504
84.49333333,0.024157883
84.50666667,0.024230848
84.52,0.024064161
84.53333333,0.023301459
84.54666667,0.024230774
84.56,0.024270942
84.57333333,0.023635818
84.58666667,0.024186801
84.6,0.02413571
84.61333333,0.02413571
84.62666667,0.024202563
84.64,0.022876391
84.65333333,0.020738242
84.66666667,0.020738242
84.68,0.021248661
84.69333333,0.021104024
84.70666667,0.020237385
84.72,0.020142302
84.73333333,0.020240796
84.74666667,0.021178489
84.76,0.021798457
84.77333333,0.021520249
84.78666667,0.021520249
84.8,0.022226852
84.81333333,0.020957181
84.82666667,0.014957516
84.84,0.014884551
84.85333333,0.014907032
84.86666667,0.014529865
84.88,0.01360055
84.89333333,0.013620035
84.90666667,0.013676419
84.92,0.013292002
84.93333333,0.013289284
84.94666667,0.013314918
84.96,0.014066595
84.97333333,0.014289911
84.98666667,0.014289911
85,0.014317023
85.01333333,0.013858973
85.02666667,0.01374324
85.04,0.01374324
85.05333333,0.01384139
85.06666667,0.015607824
85.08,0.013913241
85.09333333,0.011994936
85.10666667,0.012052275
85.12,0.012545902
85.13333333,0.012055566
85.14666667,0.009626149
85.16,0.010217755
85.17333333,0.010510677
85.18666667,0.010488195
85.2,0.010789026
85.21333333,0.015741865
85.22666667,0.016987999
85.24,0.016775258
85.25333333,0.016567233
85.26666667,0.017779284
85.28,0.01976517
85.29333333,0.019064005
85.30666667,0.01870886
85.32,0.01870886
85.33333333,0.018732766
85.34666667,0.018825351
85.36,0.019075279
85.37333333,0.019084829
85.38666667,0.018993618
85.4,0.0173386
85.41333333,0.017279986
85.42666667,0.017279986
85.44,0.017250241
85.45333333,0.016845552
85.46666667,0.016816542
85.48,0.016816542
85.49333333,0.01618223
85.50666667,0.015889309
85.52,0.0164144
85.53333333,0.016682034
85.54666667,0.011729194
85.56,0.010423408
85.57333333,0.010423408
85.58666667,0.010423408
85.6,0.009730803
85.61333333,0.008344429
85.62666667,0.008262496
85.64,0.008262496
85.65333333,0.008397613
85.66666667,0.010164291
85.68,0.010411275
85.69333333,0.010161348
85.70666667,0.010175531
85.72,0.011213874
85.73333333,0.011218813
85.74666667,0.011205986
85.76,0.011205986
85.77333333,0.012057046
85.78666667,0.01274839
85.8,0.012596697
85.81333333,0.012596697
85.82666667,0.012809023
85.84,0.013206691
85.85333333,0.0126816
85.86666667,0.012113136
85.88,0.012389081
85.89333333,0.012524593
85.90666667,0.012524593
85.92,0.012906882
85.93333333,0.012819862
85.94666667,0.012194716
85.96,0.012440102
85.97333333,0.012565594
85.98666667,0.012452385
86,0.01063469
86.01333333,0.010242751
86.02666667,0.010244554
86.04,0.010229099
86.05333333,0.009483459
86.06666667,0.009273453
86.08,0.009273453
86.09333333,0.009279599
86.10666667,0.008400945
86.12,0.009255807
86.13333333,0.011165827
86.14666667,0.011165827
86.16,0.0109535
86.17333333,0.011273599
86.18666667,0.013231386
86.2,0.013363319
86.21333333,0.013087374
86.22666667,0.013708758
86.24,0.014061463
86.25333333,0.013679175
86.26666667,0.013246749
86.28,0.013511291
86.29333333,0.013377393
86.30666667,0.013251901
86.32,0.013260279
86.33333333,0.013260279
86.34666667,0.013274905
86.36,0.013283355
86.37333333,0.013275076
86.38666667,0.013128096
86.4,0.013161668
86.41333333,0.013161668
86.42666667,0.013155522
86.44,0.014245817
86.45333333,0.014096445
86.46666667,0.01215086
86.48,0.01215086
86.49333333,0.012316203
86.50666667,0.0127949
86.52,0.011585831
86.53333333,0.011453898
86.54666667,0.011453898
86.56,0.013277259
86.57333333,0.0139442
86.58666667,0.0139442
86.6,0.0139442
86.61333333,0.013820751
86.62666667,0.014126202
86.64,0.014126202
86.65333333,0.014220676
86.66666667,0.014335634
86.68,0.01435648
86.69333333,0.01541468
86.70666667,0.015863132
86.72,0.015710469
86.73333333,0.015672053
86.74666667,0.015672053
86.76,0.015676509
86.77333333,0.01532749
86.78666667,0.01410626
86.8,0.01410626
86.81333333,0.01410626
86.82666667,0.013958643
86.84,0.013470527
86.85333333,0.012804412
86.86666667,0.012834804
86.88,0.012871086
86.89333333,0.010290828
86.90666667,0.010211837
86.92,0.01436764
86.93333333,0.014488747
86.94666667,0.014347654
86.96,0.013895285
86.97333333,0.015720678
86.98666667,0.023928369
87,0.023948284
87.01333333,0.023912812
87.02666667,0.024808832
87.04,0.025110868
87.05333333,0.025110868
87.06666667,0.025110868
87.08,0.025110868
87.09333333,0.025106412
87.10666667,0.024393665
87.12,0.025738144
87.13333333,0.026876091
87.14666667,0.026876091
87.16,0.026858365
87.17333333,0.026850152
87.18666667,0.031060734
87.2,0.032046125
87.21333333,0.032009843
87.22666667,0.032633146
87.24,0.034200259
87.25333333,0.030044456
87.26666667,0.029989499
87.28,0.030127943
87.29333333,0.030127943
87.30666667,0.02830255
87.32,0.02059764
87.33333333,0.022231718
87.34666667,0.022261373
87.36,0.020296899
87.37333333,0.019818678
87.38666667,0.020321709
87.4,0.020436478
87.41333333,0.020436478
87.42666667,0.020533614
87.44,0.020780921
87.45333333,0.0191719
87.46666667,0.01819931
87.48,0.018493725
87.49333333,0.018495941
87.50666667,0.017817065
87.52,0.013542711
87.53333333,0.012573816
87.54666667,0.012762205
87.56,0.012179532
87.57333333,0.009671763
87.58666667,0.009671763
87.6,0.009654069
87.61333333,0.009882984
87.62666667,0.009911512
87.64,0.009911512
87.65333333,0.009558643
87.66666667,0.007948633
87.68,0.007918978
87.69333333,0.007946448
87.70666667,0.007717517
